areaname,villagename,開票所編號
士林區,永倫里,永倫里0347
士林區,福安里,福安里0350
士林區,福安里,福安里0349
士林區,福安里,福安里0351
士林區,富洲里,富洲里0352
士林區,富洲里,富洲里0353
士林區,富洲里,富洲里0354
士林區,岩山里,岩山里0355
士林區,岩山里,岩山里0356
士林區,名山里,名山里0360
士林區,名山里,名山里0358
士林區,名山里,名山里0359
士林區,名山里,名山里0357
士林區,德行里,德行里0171
士林區,德行里,德行里0172
士林區,德行里,德行里0173
士林區,德華里,德華里0174
士林區,德華里,德華里0176
士林區,德華里,德華里0175
士林區,聖山里,聖山里0361
士林區,聖山里,聖山里0363
士林區,聖山里,聖山里0362
士林區,忠誠里,忠誠里0177
士林區,忠誠里,忠誠里0179
士林區,忠誠里,忠誠里0178
士林區,芝山里,芝山里0364
士林區,芝山里,芝山里0365
士林區,芝山里,芝山里0366
士林區,芝山里,芝山里0367
士林區,東山里,東山里0369
士林區,東山里,東山里0370
士林區,東山里,東山里0368
士林區,三玉里,三玉里0147
士林區,三玉里,三玉里0146
士林區,三玉里,三玉里0145
士林區,蘭雅里,蘭雅里0184
士林區,蘭雅里,蘭雅里0181
士林區,蘭雅里,蘭雅里0180
士林區,蘭雅里,蘭雅里0183
士林區,蘭雅里,蘭雅里0182
士林區,蘭興里,蘭興里0185
士林區,蘭興里,蘭興里0186
士林區,蘭興里,蘭興里0188
士林區,蘭興里,蘭興里0187
士林區,天福里,天福里0148
士林區,天福里,天福里0149
士林區,天福里,天福里0150
士林區,天福里,天福里0151
士林區,天祿里,天祿里0152
士林區,天祿里,天祿里0154
士林區,天祿里,天祿里0153
士林區,天壽里,天壽里0155
士林區,天壽里,天壽里0156
士林區,天壽里,天壽里0157
士林區,天和里,天和里0162
士林區,天和里,天和里0163
士林區,天和里,天和里0164
士林區,天和里,天和里0165
士林區,天山里,天山里0158
士林區,天山里,天山里0159
士林區,天山里,天山里0160
士林區,天山里,天山里0161
士林區,天玉里,天玉里0168
士林區,天玉里,天玉里0169
士林區,天玉里,天玉里0170
士林區,天玉里,天玉里0166
士林區,天玉里,天玉里0167
士林區,天母里,天母里0142
士林區,天母里,天母里0141
士林區,天母里,天母里0143
士林區,天母里,天母里0144
士林區,永福里,永福里0371
士林區,公館里,公館里0372
士林區,新安里,新安里0373
士林區,新安里,新安里0374
士林區,陽明里,陽明里0376
士林區,陽明里,陽明里0377
士林區,陽明里,陽明里0375
士林區,菁山里,菁山里0378
士林區,菁山里,菁山里0379
士林區,平等里,平等里0380
士林區,溪山里,溪山里0381
士林區,翠山里,翠山里0382
士林區,翠山里,翠山里0383
士林區,臨溪里,臨溪里0385
士林區,臨溪里,臨溪里0384
北投區,建民里,建民里0001
北投區,建民里,建民里0003
北投區,建民里,建民里0002
北投區,文林里,文林里0004
北投區,文林里,文林里0006
北投區,文林里,文林里0005
北投區,石牌里,石牌里0007
北投區,石牌里,石牌里0008
北投區,石牌里,石牌里0009
北投區,福興里,福興里0010
北投區,福興里,福興里0011
北投區,福興里,福興里0012
北投區,福興里,福興里0013
北投區,榮光里,榮光里0015
北投區,榮光里,榮光里0016
北投區,榮光里,榮光里0017
北投區,榮光里,榮光里0014
北投區,榮華里,榮華里0020
北投區,榮華里,榮華里0019
北投區,榮華里,榮華里0018
北投區,榮華里,榮華里0021
北投區,裕民里,裕民里0022
北投區,裕民里,裕民里0025
北投區,裕民里,裕民里0024
北投區,裕民里,裕民里0023
北投區,振華里,振華里0029
北投區,振華里,振華里0027
北投區,振華里,振華里0026
北投區,振華里,振華里0028
北投區,永和里,永和里0033
北投區,永和里,永和里0034
北投區,永和里,永和里0032
北投區,永和里,永和里0031
北投區,永和里,永和里0030
北投區,永欣里,永欣里0037
北投區,永欣里,永欣里0035
北投區,永欣里,永欣里0036
北投區,永欣里,永欣里0038
北投區,永明里,永明里0041
北投區,永明里,永明里0040
北投區,永明里,永明里0039
北投區,東華里,東華里0043
北投區,東華里,東華里0044
北投區,東華里,東華里0042
北投區,吉利里,吉利里0045
北投區,吉利里,吉利里0048
北投區,吉利里,吉利里0047
北投區,吉利里,吉利里0046
北投區,吉慶里,吉慶里0051
北投區,吉慶里,吉慶里0050
北投區,吉慶里,吉慶里0049
北投區,尊賢里,尊賢里0054
北投區,尊賢里,尊賢里0052
北投區,尊賢里,尊賢里0053
北投區,立賢里,立賢里0057
北投區,立賢里,立賢里0055
北投區,立賢里,立賢里0056
北投區,立農里,立農里0059
北投區,立農里,立農里0061
北投區,立農里,立農里0060
北投區,立農里,立農里0058
北投區,立農里,立農里0062
北投區,八仙里,八仙里0063
北投區,八仙里,八仙里0065
北投區,八仙里,八仙里0064
北投區,洲美里,洲美里0066
北投區,奇岩里,奇岩里0067
北投區,奇岩里,奇岩里0069
北投區,奇岩里,奇岩里0070
北投區,奇岩里,奇岩里0071
北投區,奇岩里,奇岩里0068
北投區,清江里,清江里0072
北投區,清江里,清江里0073
北投區,清江里,清江里0076
北投區,清江里,清江里0075
北投區,清江里,清江里0074
北投區,中央里,中央里0079
北投區,中央里,中央里0080
北投區,中央里,中央里0081
北投區,中央里,中央里0077
北投區,中央里,中央里0078
北投區,長安里,長安里0083
北投區,長安里,長安里0082
北投區,長安里,長安里0084
北投區,大同里,大同里0085
北投區,大同里,大同里0086
北投區,大同里,大同里0087
北投區,溫泉里,溫泉里0090
北投區,溫泉里,溫泉里0091
北投區,溫泉里,溫泉里0088
北投區,溫泉里,溫泉里0089
北投區,林泉里,林泉里0092
北投區,林泉里,林泉里0093
北投區,中心里,中心里0096
北投區,中心里,中心里0097
北投區,中心里,中心里0094
北投區,中心里,中心里0095
北投區,中庸里,中庸里0098
北投區,中庸里,中庸里0100
北投區,中庸里,中庸里0099
北投區,開明里,開明里0102
北投區,開明里,開明里0101
北投區,開明里,開明里0103
北投區,中和里,中和里0105
北投區,中和里,中和里0106
北投區,中和里,中和里0104
北投區,智仁里,智仁里0109
北投區,智仁里,智仁里0107
北投區,智仁里,智仁里0108
北投區,秀山里,秀山里0111
北投區,秀山里,秀山里0110
北投區,文化里,文化里0112
北投區,文化里,文化里0114
北投區,文化里,文化里0113
北投區,豐年里,豐年里0117
北投區,豐年里,豐年里0115
北投區,豐年里,豐年里0116
北投區,稻香里,稻香里0118
北投區,稻香里,稻香里0120
北投區,稻香里,稻香里0119
北投區,桃源里,桃源里0122
北投區,桃源里,桃源里0124
北投區,桃源里,桃源里0123
北投區,桃源里,桃源里0121
北投區,一德里,一德里0125
北投區,一德里,一德里0126
北投區,一德里,一德里0128
北投區,一德里,一德里0127
北投區,關渡里,關渡里0130
北投區,關渡里,關渡里0131
北投區,關渡里,關渡里0134
北投區,關渡里,關渡里0132
北投區,關渡里,關渡里0133
北投區,關渡里,關渡里0129
北投區,泉源里,泉源里0135
北投區,泉源里,泉源里0136
北投區,湖山里,湖山里0137
北投區,湖山里,湖山里0138
北投區,大屯里,大屯里0139
北投區,湖田里,湖田里0140
鹽埕區,藍橋里,藍橋里0960
鹽埕區,藍橋里,藍橋里0969
鹽埕區,慈愛里,慈愛里0961
鹽埕區,博愛里,博愛里0962
鹽埕區,壽星里,壽星里0963
鹽埕區,中山里,中山里0964
鹽埕區,教仁里,教仁里0965
鹽埕區,教仁里,教仁里0966
鹽埕區,新樂里,新樂里0967
鹽埕區,中原里,中原里0968
鹽埕區,育仁里,育仁里0970
鹽埕區,河濱里,河濱里0971
鹽埕區,河濱里,河濱里0972
鹽埕區,沙地里,沙地里0973
鹽埕區,南端里,南端里0974
鹽埕區,港都里,港都里0975
鹽埕區,江西里,江西里0976
鹽埕區,新豐里,新豐里0977
鹽埕區,府北里,府北里0978
鹽埕區,府北里,府北里0979
鹽埕區,陸橋里,陸橋里0980
鹽埕區,瀨南里,瀨南里0981
鹽埕區,新化里,新化里0982
鹽埕區,江南里,江南里0983
鼓山區,鼓峰里,鼓峰里0886
鼓山區,鼓峰里,鼓峰里0938
鼓山區,鼓峰里,鼓峰里0887
鼓山區,雄峰里,雄峰里0888
鼓山區,雄峰里,雄峰里0889
鼓山區,前峰里,前峰里0890
鼓山區,前峰里,前峰里0892
鼓山區,前峰里,前峰里0891
鼓山區,光榮里,光榮里0948
鼓山區,光榮里,光榮里0895
鼓山區,光榮里,光榮里0894
鼓山區,光榮里,光榮里0893
鼓山區,民族里,民族里0896
鼓山區,內惟里,內惟里0897
鼓山區,建國里,建國里0899
鼓山區,建國里,建國里0898
鼓山區,忠正里,忠正里0902
鼓山區,忠正里,忠正里0900
鼓山區,忠正里,忠正里0901
鼓山區,自強里,自強里0903
鼓山區,龍井里,龍井里0904
鼓山區,正德里,正德里0905
鼓山區,平和里,平和里0907
鼓山區,平和里,平和里0906
鼓山區,民強里,民強里0909
鼓山區,民強里,民強里0908
鼓山區,厚生里,厚生里0910
鼓山區,厚生里,厚生里0911
鼓山區,龍子里,龍子里0915
鼓山區,龍子里,龍子里0912
鼓山區,龍子里,龍子里0913
鼓山區,龍子里,龍子里0916
鼓山區,龍子里,龍子里0918
鼓山區,龍子里,龍子里0914
鼓山區,龍子里,龍子里0917
鼓山區,龍水里,龍水里0919
鼓山區,龍水里,龍水里0924
鼓山區,龍水里,龍水里0920
鼓山區,龍水里,龍水里0927
鼓山區,龍水里,龍水里0926
鼓山區,龍水里,龍水里0925
鼓山區,龍水里,龍水里0921
鼓山區,龍水里,龍水里0922
鼓山區,龍水里,龍水里0923
鼓山區,明誠里,明誠里0931
鼓山區,明誠里,明誠里0933
鼓山區,明誠里,明誠里0934
鼓山區,明誠里,明誠里0935
鼓山區,明誠里,明誠里0928
鼓山區,明誠里,明誠里0929
鼓山區,明誠里,明誠里0930
鼓山區,明誠里,明誠里0932
鼓山區,華豐里,華豐里0936
鼓山區,華豐里,華豐里0937
鼓山區,裕興里,裕興里0939
鼓山區,裕豐里,裕豐里0940
鼓山區,裕豐里,裕豐里0941
鼓山區,鼓岩里,鼓岩里0942
鼓山區,樹德里,樹德里0943
鼓山區,寶樹里,寶樹里0944
鼓山區,興宗里,興宗里0945
鼓山區,光化里,光化里0946
鼓山區,山下里,山下里0947
鼓山區,綠川里,綠川里0949
鼓山區,登山里,登山里0950
鼓山區,峰南里,峰南里0951
鼓山區,麗興里,麗興里0952
鼓山區,新民里,新民里0953
鼓山區,延平里,延平里0954
鼓山區,維生里,維生里0955
鼓山區,惠安里,惠安里0956
鼓山區,壽山里,壽山里0957
鼓山區,哨船頭,哨船頭0958
鼓山區,桃源里,桃源里0959
左營區,進學里,進學里0582
左營區,進學里,進學里0611
左營區,尾西里,尾西里0583
左營區,頂北里,頂北里0584
左營區,中北里,中北里0585
左營區,中南里,中南里0586
左營區,廟東里,廟東里0587
左營區,廟北里,廟北里0588
左營區,尾南里,尾南里0589
左營區,尾北里,尾北里0590
左營區,尾北里,尾北里0591
左營區,屏山里,屏山里0592
左營區,祥和里,祥和里0593
左營區,永清里,永清里0594
左營區,莒光里,莒光里0595
左營區,光輝里,光輝里0597
左營區,光輝里,光輝里0596
左營區,合群里,合群里0599
左營區,合群里,合群里0598
左營區,明建里,明建里0600
左營區,頂西里,頂西里0601
左營區,聖后里,聖后里0602
左營區,聖西里,聖西里0603
左營區,聖南里,聖南里0604
左營區,城南里,城南里0605
左營區,路東里,路東里0606
左營區,廍北里,廍北里0607
左營區,廍南里,廍南里0608
左營區,埤西里,埤西里0609
左營區,埤北里,埤北里0610
左營區,海勝里,海勝里0612
左營區,海勝里,海勝里0615
左營區,海勝里,海勝里0614
左營區,海勝里,海勝里0613
左營區,崇實里,崇實里0616
左營區,崇實里,崇實里0617
左營區,自助里,自助里0618
左營區,果貿里,果貿里0620
左營區,果貿里,果貿里0619
左營區,果惠里,果惠里0621
左營區,果峰里,果峰里0622
左營區,新下里,新下里0624
左營區,新下里,新下里0629
左營區,新下里,新下里0626
左營區,新下里,新下里0644
左營區,新下里,新下里0628
左營區,新下里,新下里0627
左營區,新下里,新下里0623
左營區,新下里,新下里0625
左營區,新上里,新上里0637
左營區,新上里,新上里0632
左營區,新上里,新上里0634
左營區,新上里,新上里0638
左營區,新上里,新上里0639
左營區,新上里,新上里0640
左營區,新上里,新上里0641
左營區,新上里,新上里0630
左營區,新上里,新上里0631
左營區,新上里,新上里0633
左營區,新上里,新上里0635
左營區,新上里,新上里0636
左營區,新中里,新中里0642
左營區,新中里,新中里0643
左營區,新光里,新光里0650
左營區,新光里,新光里0649
左營區,新光里,新光里0648
左營區,新光里,新光里0647
左營區,新光里,新光里0646
左營區,新光里,新光里0645
左營區,菜公里,菜公里0661
左營區,菜公里,菜公里0653
左營區,菜公里,菜公里0652
左營區,菜公里,菜公里0654
左營區,菜公里,菜公里0655
左營區,菜公里,菜公里0656
左營區,菜公里,菜公里0657
左營區,菜公里,菜公里0658
左營區,菜公里,菜公里0659
左營區,菜公里,菜公里0660
左營區,菜公里,菜公里0662
左營區,菜公里,菜公里0663
左營區,菜公里,菜公里0664
左營區,菜公里,菜公里0665
左營區,菜公里,菜公里0651
左營區,福山里,福山里0675
左營區,福山里,福山里0674
左營區,福山里,福山里0673
左營區,福山里,福山里0672
左營區,福山里,福山里0671
左營區,福山里,福山里0670
左營區,福山里,福山里0669
左營區,福山里,福山里0668
左營區,福山里,福山里0667
左營區,福山里,福山里0666
左營區,福山里,福山里0677
左營區,福山里,福山里0678
左營區,福山里,福山里0679
左營區,福山里,福山里0680
左營區,福山里,福山里0676
楠梓區,清豐里,清豐里0502
楠梓區,清豐里,清豐里0491
楠梓區,清豐里,清豐里0492
楠梓區,清豐里,清豐里0493
楠梓區,清豐里,清豐里0494
楠梓區,清豐里,清豐里0495
楠梓區,清豐里,清豐里0496
楠梓區,清豐里,清豐里0497
楠梓區,清豐里,清豐里0498
楠梓區,清豐里,清豐里0499
楠梓區,清豐里,清豐里0500
楠梓區,清豐里,清豐里0490
楠梓區,東寧里,東寧里0501
